Zonotrichia_albicollis	Tyto_alba_alba	Tympanuchus_cupido	Tauraco_erythrolophus	Taeniopygia_guttata	Syrmaticus_mikado	Sturnus_vulgaris	Struthio_camelus_australis	Stachyridopsis_ruficeps	Serinus_canaria	Rhynochetus_jubatus	Rhea_americana	Pygoscelis_adeliae	Pterocles_gutturalis	Pseudopodoces_humilis	Pipra_filicauda	Picoides_pubescens	Phasianus_colchicus	Phalacrocorax_carbo	Phaethon_lepturus	Penelope_pileata	Pelecanus_crispus	Pavo_cristatus	Passer_domesticus	Parus_major	Oxyura_jamaicensis	Oriolus_oriolus	Opisthocomus_hoazin	Odontophorus_gujanensis	Numida_meleagris	Nothoprocta_perdicaria	Nipponia_nippon	Nestor_notabilis	Neopelma_chrysocephalum	Molothrus_ater	Mesitornis_unicolor	Merops_nubicus	Melopsittacus_undulatus	Meleagris_gallopavo	Manacus_vitellinus	Malurus_cyaneus	Lyrurus_tetrix	Lonchura_Striata_domestica	Leptosomus_discolor	Lepidothrix_coronata	Lagopus_muta	Haliaeetus_leucocephalus	Geospiza_fortis	Gavia_stellata	Gallus_gallus	Fulmarus_glacialis	Ficedula_albicollis	Falco_peregrinus	Falco_cherrug	Eurypyga_helias	Erythrura_gouldiae	Empidonax_traillii	Egretta_garzetta	Dromaius_novaehollandiae	Cygnus_atratus	Cyanistes_caeruleus	Cuculus_canorus	Coturnix_japonica	Corythaeola_cristata	Corvus_moneduloides	Corvus_brachyrhynchos	Corapipo_altera	Columba_livia	Colius_striatus	Colinus_virginianus	Chrysolophus_pictus	Chlamydotis_macqueenii	Chiroxiphia_lanceolata	Charadrius_vociferus	Chaetura_pelagica	Centrocercus_minimus	Catharus_ustulatus	Casuarius_casuarius	Cariama_cristata	Camarhynchus_parvulus	Calypte_anna	Callipepla_squamata	Calidris_pugnax	Buteo_japonicus	Buceros_rhinoceros	Balearica_regulorum_gibbericeps	Aythya_fuligula	Athene_cunicularia	Aquila_chrysaetos_chrysaetos	Apteryx_rowi	Apteryx_australis_mantelli	Aptenodytes_forsteri	Apaloderma_vittatum	Antrostomus_carolinensis	Anser_cygnoides	Anseranas_semipalmata	Anas_platyrhynchos	Alectura_lathami	Acanthisitta_chloris	
0.00011259	0.063243	1.0051e-06	5.7833e-06	7.0671e-06	1.7184e-05	1.1837e-06	9.9131e-05	1.14e-05	3.7776e-06	0.095315	3.5647e-08	0.0014887	1.0419e-07	9.948e-05	0.025428	0.00091525	6.222e-07	1.3335e-06	9.1743e-08	0.00014941	2.3849e-06	2.8864e-05	2.2274e-06	0.00043058	0.00019301	0.0069477	0.0014082	8.228e-08	5.1922e-07	0.98548	0.0079488	1.0255e-06	2.5373e-05	5.4364e-06	3.1172e-07	0.0011271	1.0294e-05	3.3606e-08	0.00046499	1.657e-08	2.2003e-06	4.3251e-05	6.8682e-06	0.01	0.035744	0.00053821	0.01	3.0234e-05	5.7446e-08	0.00072661	0.90843	0.01	0.01	0.00036482	0.051635	0.00088645	0.0006755	5.978e-06	0.0081834	0.0088583	2.2856e-07	1.7764e-07	1.221e-05	0.011372	0.017029	9.2403e-06	1.9634e-05	7.9068e-07	2.2051e-05	3.8706e-05	6.5211e-06	8.6604e-05	7.0423e-07	0.00011968	2.5331e-06	2.0927e-06	0.0093525	1.0989e-06	0.01	9.8522e-05	5.1157e-05	0.022106	4.6831e-05	0.0089409	8.3609e-08	0.0022843	6.1067e-05	0.0001632	0.0042228	0.0042228	0.0027253	3.7544e-06	2.1323e-06	0.00044342	4.4269e-07	1.4674e-05	0.012393	2.3498e-06	
0.00011156	0.063301	9.7612e-07	5.8318e-06	6.845e-06	1.7638e-05	1.1892e-06	9.974e-05	1.103e-05	3.8055e-06	0.098312	3.9928e-08	0.0015009	9.1865e-08	9.9033e-05	0.02545	0.00089218	5.996e-07	1.32e-06	8.0717e-08	0.00016934	2.192e-06	2.8651e-05	2.2056e-06	0.00043214	0.00019241	0.0071173	0.0014289	7.8248e-08	4.766e-07	0.98705	0.0079959	1.0286e-06	2.4541e-05	5.5743e-06	3.2884e-07	0.0011392	1.034e-05	2.9466e-08	0.00046297	1.4837e-08	2.2116e-06	4.3275e-05	6.5448e-06	0.01	0.035752	0.00053658	0.01	3.0183e-05	6.3576e-08	0.000728	0.90983	0.01	0.01	0.00036227	0.05166	0.00089067	0.00067346	6.0088e-06	0.0081936	0.0088583	2.372e-07	1.6094e-07	1.1152e-05	0.011363	0.017011	8.872e-06	2.0389e-05	1.1024e-06	2.2035e-05	3.8456e-05	6.8126e-06	8.831e-05	6.5038e-07	0.00012882	2.5451e-06	1.9833e-06	0.0093523	1.1307e-06	0.01	9.7495e-05	5.0749e-05	0.022044	4.7003e-05	0.0089319	8.3049e-08	0.0022855	6.0971e-05	0.00016326	0.0042227	0.0042227	0.0027532	3.9343e-06	2.2132e-06	0.00044442	4.3409e-07	1.482e-05	0.012584	2.2452e-06	
0.00011056	0.063366	9.473e-07	5.8931e-06	6.6282e-06	1.812e-05	1.1972e-06	0.00010041	1.0697e-05	3.8401e-06	0.10151	4.3732e-08	0.0015131	7.9834e-08	9.8598e-05	0.025473	0.00087283	5.7861e-07	1.3072e-06	6.9242e-08	0.00019055	2.0062e-06	2.849e-05	2.1868e-06	0.00043373	0.00019185	0.007294	0.0014517	7.3882e-08	4.4009e-07	0.98905	0.0080446	1.034e-06	2.3733e-05	5.7167e-06	3.483e-07	0.0011527	1.039e-05	2.5695e-08	0.00046096	1.2601e-08	2.2248e-06	4.3306e-05	6.2514e-06	0.01	0.035761	0.00053496	0.01	3.0162e-05	6.9169e-08	0.00072961	0.91131	0.01	0.01	0.00035991	0.051686	0.0008951	0.0006716	6.0425e-06	0.008204	0.0088583	2.485e-07	1.4712e-07	1.0125e-05	0.011355	0.016993	8.5077e-06	2.1224e-05	1.4851e-06	2.2024e-05	3.8238e-05	7.126e-06	9.003e-05	5.982e-07	0.00013913	2.558e-06	1.8809e-06	0.009352	1.1687e-06	0.01	9.656e-05	5.035e-05	0.021992	4.7178e-05	0.0089262	8.2896e-08	0.0022867	6.0916e-05	0.00016333	0.0042226	0.0042226	0.0027817	4.1319e-06	2.3021e-06	0.00044546	4.2628e-07	1.4968e-05	0.012807	2.1501e-06	
0.00010955	0.063429	9.1663e-07	5.9479e-06	6.4067e-06	1.8579e-05	1.2024e-06	0.00010106	1.0344e-05	3.8697e-06	0.10464	4.6009e-08	0.0015254	6.471e-08	9.8157e-05	0.025495	0.00085264	5.5535e-07	1.2866e-06	5.5936e-08	0.00021146	1.8152e-06	2.8304e-05	2.1653e-06	0.0004353	0.00019128	0.0074691	0.0014739	6.8138e-08	4.0082e-07	0.99094	0.008093	1.0357e-06	2.2915e-05	5.8549e-06	3.6588e-07	0.0011658	1.0435e-05	2.0564e-08	0.00045894	2.5423e-08	2.2292e-06	4.3329e-05	5.933e-06	0.01	0.03577	0.00053333	0.01	3.0131e-05	7.3217e-08	0.00073114	0.91278	0.01	0.01	0.00035749	0.051712	0.00089946	0.00066968	6.0711e-06	0.0082143	0.0088582	2.5812e-07	1.3201e-07	9.0817e-06	0.011346	0.016974	8.1303e-06	2.2008e-05	1.8472e-06	2.2007e-05	3.7999e-05	7.4301e-06	9.1739e-05	5.4364e-07	0.00014914	2.5685e-06	1.775e-06	0.0093518	1.2027e-06	0.01	9.5598e-05	4.9944e-05	0.021938	4.7345e-05	0.0089197	8.2113e-08	0.0022879	6.0846e-05	0.0001634	0.0042225	0.0042225	0.00281	4.3229e-06	2.3868e-06	0.00044648	4.1725e-07	1.5113e-05	0.013014	2.0504e-06	
0.00010859	0.063501	8.8616e-07	6.0168e-06	6.1909e-06	1.907e-05	1.2105e-06	0.00010178	1.0028e-05	3.9067e-06	0.108	4.7876e-08	0.0015377	4.9898e-08	9.7728e-05	0.025518	0.00083591	5.3381e-07	1.2669e-06	4.2214e-08	0.00023381	1.6315e-06	2.8173e-05	2.147e-06	0.0004369	0.00019077	0.0076521	0.0014983	6.2095e-08	3.6748e-07	0.99334	0.0081432	1.0401e-06	2.2122e-05	5.9982e-06	3.862e-07	0.0011805	1.0483e-05	1.5789e-08	0.00045693	3.8529e-08	2.2357e-06	4.336e-05	5.6455e-06	0.01	0.03578	0.00053172	0.01	3.0133e-05	7.6793e-08	0.00073291	0.91434	0.01	0.01	0.00035528	0.05174	0.00090404	0.00066794	6.103e-06	0.0082248	0.0088582	2.7083e-07	1.1962e-07	8.0717e-06	0.011338	0.016956	7.7575e-06	2.2884e-05	2.2984e-06	2.1996e-05	3.7793e-05	7.7589e-06	9.3463e-05	4.9085e-07	0.00016051	2.5799e-06	1.6763e-06	0.0093516	1.2437e-06	0.01	9.473e-05	4.9548e-05	0.021894	4.7515e-05	0.0089167	8.1785e-08	0.0022892	6.0819e-05	0.00016348	0.0042224	0.0042224	0.0028388	4.534e-06	2.4805e-06	0.00044753	4.0907e-07	1.5259e-05	0.013257	1.9602e-06	
0.0001076	0.063569	8.5348e-07	6.0756e-06	5.9685e-06	1.9527e-05	1.2148e-06	0.00010245	9.6842e-06	3.9366e-06	0.11123	4.727e-08	0.00155	3.1451e-08	9.7289e-05	0.025541	0.00081775	5.0933e-07	1.238e-06	5.4429e-08	0.00025552	1.4404e-06	2.8004e-05	2.1251e-06	0.00043847	0.00019022	0.0078318	0.0016846	5.4493e-08	3.3008e-07	0.99551	0.0081925	1.0398e-06	2.1312e-05	6.1356e-06	4.0378e-07	0.0011944	1.0523e-05	9.3912e-09	0.00045491	5.0147e-08	2.2314e-06	4.338e-05	5.3239e-06	0.01	0.035789	0.00053009	0.01	3.0116e-05	7.8633e-08	0.00073454	0.91587	0.01	0.01	0.00035297	0.051767	0.00090851	0.00066611	6.1403e-06	0.0082353	0.0088582	2.8099e-07	1.0536e-07	7.0366e-06	0.011329	0.016938	7.3685e-06	2.3665e-05	2.7064e-06	2.1978e-05	3.7557e-05	8.0719e-06	9.5171e-05	4.3498e-07	0.00017124	2.5884e-06	1.5722e-06	0.0093513	1.2787e-06	0.01	9.3815e-05	4.9141e-05	0.021846	4.7676e-05	0.0089122	8.0641e-08	0.0022905	6.0767e-05	0.00016356	0.0042224	0.0042224	0.0028675	4.7336e-06	2.5676e-06	0.00044856	3.9932e-07	1.54e-05	0.013474	1.8631e-06	
0.00010668	0.063516	8.2202e-07	6.1156e-06	5.757e-06	2.0048e-05	1.2248e-06	0.00010341	9.4031e-06	3.9803e-06	0.11429	4.8635e-08	0.0015622	3.9482e-08	9.6871e-05	0.025564	0.00080446	4.8847e-07	1.1981e-06	6.4393e-08	0.00027975	1.4823e-06	2.7929e-05	2.1094e-06	0.0004401	0.00018977	0.0080248	0.001766	4.711e-08	3.02e-07	0.99627	0.0082407	1.0454e-06	2.0546e-05	6.2832e-06	4.1787e-07	0.0012111	1.0573e-05	4.0069e-09	0.00045292	6.2958e-08	2.2349e-06	4.3417e-05	5.0587e-06	0.01	0.035799	0.00052849	0.01	3.0071e-05	8.057e-08	0.00075862	0.91755	0.01	0.01	0.00035051	0.051797	0.00091334	0.00066414	6.1696e-06	0.0082461	0.0088582	2.787e-07	9.5321e-08	5.932e-06	0.011321	0.01692	6.9929e-06	2.533e-05	3.2945e-06	2.1971e-05	3.7382e-05	8.3637e-06	9.6909e-05	4.6132e-07	0.00017992	2.5996e-06	1.4803e-06	0.0093511	1.3062e-06	0.01	9.2634e-05	4.8755e-05	0.02179	4.7846e-05	0.0089134	7.849e-08	0.0022918	6.0789e-05	0.00016367	0.0042223	0.0042223	0.0028958	4.9698e-06	2.7469e-06	0.00044964	3.9147e-07	1.5547e-05	0.013759	1.782e-06	
0.00010575	0.063462	7.8869e-07	6.149e-06	5.5407e-06	2.0544e-05	1.232e-06	0.00010435	9.1032e-06	4.019e-06	0.11728	4.8459e-08	0.0015744	4.4622e-08	9.6448e-05	0.025587	0.00079054	4.6535e-07	1.1503e-06	7.2545e-08	0.00030359	1.5198e-06	2.783e-05	2.091e-06	0.00044171	0.0001893	0.008216	0.0018458	3.8352e-08	2.7142e-07	0.99699	0.0082884	1.0473e-06	1.9768e-05	6.4264e-06	4.3004e-07	0.0012273	1.0616e-05	6.0065e-09	0.00045092	7.4505e-08	2.2295e-06	4.3445e-05	4.769e-06	0.01	0.035809	0.00052688	0.01	3.0015e-05	8.0948e-08	0.00078245	0.91921	0.01	0.01	0.00034799	0.051826	0.00091811	0.00066213	6.1937e-06	0.0082569	0.0088581	2.7474e-07	8.4138e-08	4.81e-06	0.011313	0.016902	6.6041e-06	2.6928e-05	3.8506e-06	2.1959e-05	3.7186e-05	8.6459e-06	9.8635e-05	4.8549e-07	0.00018832	2.6083e-06	1.3849e-06	0.0093509	1.3296e-06	0.01	9.1423e-05	4.836e-05	0.021731	4.8008e-05	0.0089137	7.5694e-08	0.0022932	6.0797e-05	0.00016377	0.0042223	0.0042223	0.002924	5.1984e-06	2.9205e-06	0.0004507	3.8239e-07	1.569e-05	0.014026	1.6963e-06	
0.00010485	0.063416	7.5549e-07	6.1959e-06	5.3297e-06	2.1074e-05	1.242e-06	0.00010537	8.8354e-06	4.0651e-06	0.12048	4.7868e-08	0.0015867	4.913e-08	9.6036e-05	0.02561	0.00077903	4.4368e-07	1.1034e-06	8.0149e-08	0.00032907	1.5594e-06	2.7782e-05	2.0756e-06	0.00044334	0.00018888	0.0084156	0.001933	2.9223e-08	2.4527e-07	0.99793	0.0083379	1.0518e-06	1.9015e-05	6.5749e-06	4.4483e-07	0.0012453	1.0664e-05	7.6333e-09	0.00044893	8.6487e-08	2.226e-06	4.3482e-05	4.5051e-06	0.01	0.03582	0.00052528	0.01	2.9991e-05	8.0853e-08	0.00080732	0.92098	0.01	0.01	0.00034568	0.051857	0.00092309	0.00066029	6.221e-06	0.0082679	0.0088581	2.7349e-07	7.4891e-08	3.7222e-06	0.011304	0.016885	6.2192e-06	2.8676e-05	4.542e-06	2.1953e-05	3.7023e-05	8.9519e-06	0.00010038	5.1032e-07	0.00019786	2.618e-06	1.2957e-06	0.0093507	1.3597e-06	0.01	9.0316e-05	4.7976e-05	0.021683	4.8173e-05	0.0089174	7.3345e-08	0.0022946	6.0846e-05	0.00016389	0.0042222	0.0042222	0.0029527	5.4504e-06	3.1095e-06	0.00045179	3.7408e-07	1.5835e-05	0.014333	1.6187e-06	
0.00010399	0.063376	7.2231e-07	6.2559e-06	5.1233e-06	2.1637e-05	1.2546e-06	0.00010458	8.5963e-06	4.1184e-06	0.1239	4.6833e-08	0.0015991	5.2984e-08	9.5635e-05	0.025633	0.00076947	4.2324e-07	1.057e-06	8.7188e-08	0.00035621	1.6007e-06	2.7783e-05	2.063e-06	0.00044501	0.00018448	0.0086237	0.0020282	1.9656e-08	2.2276e-07	0.99805	0.0083892	1.0587e-06	1.8282e-05	6.7285e-06	4.6226e-07	0.0012651	1.0715e-05	8.9013e-09	0.00044695	9.8921e-08	2.2242e-06	4.3525e-05	4.2634e-06	0.01	0.035832	0.0005237	0.01	3e-05	8.0247e-08	0.00083323	0.92284	0.01	0.01	0.00034355	0.05189	0.0009283	0.00065862	6.2513e-06	0.0082791	0.0088581	2.7476e-07	6.72e-08	2.6654e-06	0.011296	0.016867	5.8372e-06	3.0577e-05	5.393e-06	2.1952e-05	3.6889e-05	9.2823e-06	0.00010213	5.3577e-07	0.00020862	2.6284e-06	1.2119e-06	0.0093504	1.3964e-06	0.01	8.9302e-05	4.7601e-05	0.021644	4.8341e-05	0.0089244	4.7042e-08	0.0022961	6.0935e-05	0.00016132	0.0042223	0.0042223	0.0029818	5.7267e-06	3.3142e-06	0.00045291	3.6644e-07	1.5982e-05	0.014681	1.5483e-06	
0.00010312	0.063334	6.8921e-07	6.3068e-06	4.9123e-06	2.2238e-05	1.2644e-06	0.00010377	8.3396e-06	4.1667e-06	0.12725	4.4271e-08	0.0016115	5.3946e-08	9.5228e-05	0.025657	0.00075946	4.0406e-07	1.0028e-06	9.2417e-08	0.00038273	1.6379e-06	2.7835e-05	2.0478e-06	0.00044665	0.00018003	0.00883	0.0021214	9.6465e-09	2.0369e-07	0.99817	0.00844	1.0619e-06	1.754e-05	6.8778e-06	4.7773e-07	0.0012845	1.076e-05	9.876e-09	0.00044496	1.1008e-07	2.2244e-06	4.3561e-05	3.9984e-06	0.01	0.035844	0.00052211	0.01	2.9996e-05	7.9166e-08	0.00085889	0.92468	0.01	0.01	0.00034136	0.051922	0.00093344	0.00065689	6.2764e-06	0.0082903	0.0088581	2.7441e-07	6.0921e-08	2.6379e-06	0.011288	0.01685	5.4424e-06	3.241e-05	6.2011e-06	2.1958e-05	3.6786e-05	9.6019e-06	0.00010388	5.5906e-07	0.00021907	2.6397e-06	1.1249e-06	0.0093502	1.4291e-06	0.01	8.8261e-05	4.7236e-05	0.021603	4.8501e-05	0.0089306	4.7661e-08	0.0022975	6.101e-05	0.00015874	0.0042223	0.0042223	0.0030109	5.9949e-06	3.5129e-06	0.00045401	3.5761e-07	1.6125e-05	0.015009	1.4737e-06	
0.00010224	0.063291	6.5427e-07	6.3511e-06	4.6966e-06	2.2813e-05	1.2715e-06	0.00010294	8.0651e-06	4.2101e-06	0.13052	4.0179e-08	0.0016238	5.2018e-08	9.4814e-05	0.02568	0.00074899	3.8273e-07	9.4088e-07	9.5836e-08	0.00040885	1.6708e-06	2.7864e-05	2.03e-06	0.00044829	0.00017554	0.0090343	0.0022129	1.2604e-08	1.8253e-07	0.9983	0.0084904	1.0615e-06	1.6788e-05	7.0227e-06	4.9127e-07	0.0013033	1.0799e-05	9.6418e-09	0.00044297	1.1996e-07	2.2156e-06	4.3589e-05	3.7103e-06	0.01	0.035856	0.0005205	0.01	2.9982e-05	7.6537e-08	0.0008843	0.9265	0.01	0.01	0.00033912	0.051954	0.00093851	0.00065512	6.2964e-06	0.0083014	0.0088581	2.7244e-07	5.3693e-08	2.6011e-06	0.01128	0.016832	5.0346e-06	3.4175e-05	6.9681e-06	2.1957e-05	3.6663e-05	9.9117e-06	0.00010562	5.8019e-07	0.00022921	2.6487e-06	1.0346e-06	0.00935	1.4578e-06	0.01	8.7194e-05	4.6864e-05	0.021559	4.8654e-05	0.008936	4.7698e-08	0.002299	6.1071e-05	0.00015614	0.0042222	0.0042222	0.0030398	6.2551e-06	3.7056e-06	0.0004551	3.4759e-07	1.6264e-05	0.015319	1.395e-06	
0.00010134	0.063247	6.175e-07	6.3889e-06	4.4761e-06	2.3364e-05	1.2757e-06	0.00010209	7.7726e-06	4.2484e-06	0.13372	7.0025e-08	0.0016361	4.7192e-08	9.4394e-05	0.025704	0.00073804	3.5922e-07	8.7114e-07	9.7445e-08	0.00043459	1.6994e-06	2.7869e-05	2.0096e-06	0.0004499	0.00017101	0.0092367	0.0023024	5.0152e-08	1.5923e-07	0.99844	0.0085403	1.0575e-06	1.6026e-05	7.1633e-06	5.0286e-07	0.0013218	1.0832e-05	8.1967e-09	0.00044096	1.2857e-07	2.198e-06	4.3611e-05	3.3987e-06	0.01	0.035868	0.0005189	0.01	2.9956e-05	7.2357e-08	0.00090946	0.92829	0.01	0.01	0.00033683	0.051985	0.00094353	0.0006533	6.3112e-06	0.0083124	0.0088581	2.6885e-07	4.5499e-08	2.5544e-06	0.011272	0.016815	5.4967e-06	3.5872e-05	7.6955e-06	2.195e-05	3.652e-05	1.0212e-05	0.00010734	5.9915e-07	0.00023919	2.6553e-06	9.4095e-07	0.0093498	1.4825e-06	0.01	8.6098e-05	4.6483e-05	0.021514	4.88e-05	0.0089405	4.715e-08	0.0023004	6.1117e-05	0.00015352	0.0042222	0.0042222	0.0030686	6.5073e-06	3.8923e-06	0.00045617	3.3637e-07	1.6398e-05	0.015609	1.3121e-06	
0.00010048	0.063209	5.8079e-07	6.4407e-06	4.2607e-06	2.3953e-05	1.2828e-06	0.00010131	7.51e-06	4.2945e-06	0.13715	1.0124e-07	0.0016486	4.1796e-08	9.3986e-05	0.025727	0.00072903	3.3693e-07	8.0211e-07	9.8542e-08	0.00046209	1.7301e-06	2.7926e-05	1.9921e-06	0.00045155	0.00016667	0.0094482	0.0024005	8.9002e-08	1.3906e-07	0.99868	0.0085922	1.0561e-06	1.5286e-05	7.3094e-06	5.1733e-07	0.0013422	1.0869e-05	6.4569e-09	0.00043897	1.3772e-07	2.1823e-06	4.3639e-05	3.1103e-06	0.01	0.035881	0.0005173	0.01	2.9963e-05	6.77e-08	0.00093572	0.93018	0.01	0.01	0.00033473	0.052018	0.00094877	0.00065165	6.3293e-06	0.0083237	0.0088581	2.6793e-07	3.8598e-08	2.5073e-06	0.011264	0.016797	5.9637e-06	3.7736e-05	8.6018e-06	2.195e-05	3.6407e-05	1.0538e-05	0.00010908	6.1885e-07	0.00025051	2.6628e-06	8.5298e-07	0.0093496	1.5144e-06	0.01	8.5098e-05	4.6112e-05	0.021477	4.8949e-05	0.0089486	4.6834e-08	0.0023019	6.1206e-05	0.00015097	0.0042222	0.0042222	0.003098	6.7857e-06	4.0961e-06	0.00045727	3.2588e-07	1.6535e-05	0.015944	1.2365e-06	
9.9601e-05	0.063169	5.4421e-07	6.4853e-06	4.0402e-06	2.4586e-05	1.2869e-06	0.0001005	7.2282e-06	4.3351e-06	0.1404	1.304e-07	0.0016609	3.3437e-08	9.357e-05	0.025751	0.00071952	3.1591e-07	7.2503e-07	9.7781e-08	0.00048911	1.7564e-06	2.8039e-05	1.9719e-06	0.00045318	0.00016227	0.0096573	0.0024963	1.2601e-07	1.1663e-07	0.99892	0.0086435	1.0509e-06	1.4535e-05	7.4508e-06	5.2963e-07	0.001362	1.09e-05	4.4143e-09	0.00043697	1.4552e-07	2.1692e-06	4.366e-05	2.7973e-06	0.01	0.035894	0.0005157	0.01	2.9957e-05	6.2601e-08	0.00096168	0.93205	0.01	0.01	0.00033991	0.052051	0.00095393	0.00064994	6.342e-06	0.0083349	0.0088581	2.6525e-07	3.2927e-08	2.4499e-06	0.011256	0.01678	6.4168e-06	3.9522e-05	9.4539e-06	2.1943e-05	3.6329e-05	1.0852e-05	0.0001108	6.3629e-07	0.00026144	2.6715e-06	7.6143e-07	0.0093494	1.5417e-06	0.01	8.4069e-05	4.5733e-05	0.021438	4.909e-05	0.0089556	4.5907e-08	0.0023033	6.1278e-05	0.00014839	0.0042222	0.0042222	0.0031272	7.0546e-06	4.2929e-06	0.00045836	3.1414e-07	1.6667e-05	0.016257	1.1565e-06	
9.8697e-05	0.062957	5.0511e-07	6.5547e-06	3.812e-06	2.5298e-05	1.2865e-06	9.9809e-05	6.9139e-06	4.3667e-06	0.14405	1.6293e-07	0.0016736	2.5513e-08	9.3143e-05	0.025775	0.00069071	2.976e-07	6.5256e-07	9.7162e-08	0.00051493	1.7881e-06	2.8103e-05	1.9474e-06	0.00045478	0.00015816	0.0098611	0.0026071	1.6036e-07	9.0494e-08	0.9989	0.0086978	1.0514e-06	1.3822e-05	7.5848e-06	5.4753e-07	0.0013853	1.094e-05	5.3953e-09	0.000435	1.5147e-07	2.1431e-06	4.3669e-05	2.5271e-06	0.01	0.035907	0.00051411	0.01	2.9318e-05	5.5614e-08	0.00098951	0.93385	0.01	0.01	0.00034565	0.052083	0.00095948	0.00064851	6.3622e-06	0.0083465	0.0088581	2.6736e-07	2.5781e-08	2.3968e-06	0.011247	0.016762	6.8845e-06	4.1616e-05	9.7206e-06	2.1926e-05	3.6311e-05	1.1214e-05	0.00011256	6.5604e-07	0.0002649	2.6765e-06	6.6375e-07	0.0093491	1.4735e-06	0.01	8.3291e-05	4.5339e-05	0.021303	4.9239e-05	0.0089686	4.5611e-08	0.0023049	6.1423e-05	0.00014591	0.0042223	0.0042223	0.0031572	7.3736e-06	4.3114e-06	0.0004595	3.0404e-07	1.6806e-05	0.01652	1.0887e-06	
9.7841e-05	0.062763	4.6642e-07	6.6438e-06	3.5909e-06	2.6071e-05	1.2902e-06	9.9199e-05	6.639e-06	4.4089e-06	0.14804	1.9816e-07	0.0016864	1.7184e-08	9.2731e-05	0.025799	0.00066782	2.8077e-07	5.8193e-07	9.6306e-08	0.000543	1.8234e-06	2.8237e-05	1.9269e-06	0.00045641	0.00015426	0.010076	0.0027313	1.967e-07	6.8452e-08	0.99897	0.0087547	1.0558e-06	1.3135e-05	7.7265e-06	5.6992e-07	0.0014118	1.0986e-05	6.0655e-09	0.00043304	1.5836e-07	2.1213e-06	4.3689e-05	2.2834e-06	0.01	0.035921	0.00051255	0.01	2.8753e-05	4.8344e-08	0.0010189	0.93579	0.01	0.01	0.00035187	0.052117	0.00096535	0.0006473	6.3875e-06	0.0083584	0.0088581	2.7308e-07	1.997e-08	2.3451e-06	0.011239	0.016745	7.3621e-06	4.397e-05	1.0085e-05	2.1918e-05	3.6335e-05	1.1615e-05	0.00011434	6.7731e-07	0.00026908	2.6832e-06	5.7357e-07	0.009349	1.4173e-06	0.01	8.2616e-05	4.496e-05	0.021193	4.9393e-05	0.0089865	4.5703e-08	0.0023066	6.1623e-05	0.00014349	0.0042224	0.0042224	0.0031879	7.7341e-06	4.3416e-06	0.00046067	2.9496e-07	1.6948e-05	0.01684	1.0289e-06	
9.703e-05	0.062587	4.2809e-07	6.7536e-06	3.3765e-06	2.6908e-05	1.2979e-06	9.8667e-05	6.4003e-06	4.4618e-06	0.15241	2.3648e-07	0.0016994	8.2527e-09	9.2334e-05	0.025823	0.0006496	2.6527e-07	5.1277e-07	9.5208e-08	0.00057353	1.8626e-06	2.8441e-05	1.9106e-06	0.00045809	0.00015056	0.010304	0.0028706	2.3528e-07	4.9687e-08	0.99914	0.0088142	1.0642e-06	1.2475e-05	7.8762e-06	5.9726e-07	0.0014417	1.1038e-05	6.4573e-09	0.00043109	1.6629e-07	2.1037e-06	4.3719e-05	2.0631e-06	0.01	0.035936	0.000511	0.01	2.8254e-05	4.0746e-08	0.0010499	0.93786	0.01	0.01	0.00035859	0.052153	0.00097153	0.00064629	6.418e-06	0.0083706	0.0088581	2.8266e-07	1.5182e-08	2.2946e-06	0.011232	0.016728	7.8501e-06	4.6615e-05	1.0576e-05	2.1918e-05	3.6401e-05	1.2058e-05	0.00011614	7.002e-07	0.00027409	2.6915e-06	4.9015e-07	0.0093488	1.3718e-06	0.01	8.2036e-05	4.4595e-05	0.021104	4.9553e-05	0.0090098	4.6186e-08	0.0023084	6.1881e-05	0.00014114	0.0042225	0.0042225	0.0032192	8.1411e-06	4.3837e-06	0.00046188	2.8686e-07	1.7095e-05	0.017221	9.7653e-07	
9.6277e-05	0.062432	3.9059e-07	6.893e-06	3.1711e-06	2.7837e-05	1.3115e-06	9.8235e-05	6.2074e-06	4.53e-06	0.15656	2.7975e-07	0.0017123	1.1555e-08	9.1958e-05	0.025848	0.00063616	2.5179e-07	6.1276e-07	9.1892e-08	0.00060755	1.8953e-06	2.8741e-05	1.8998e-06	0.00045981	0.00014676	0.010548	0.0029163	2.7742e-07	3.4598e-08	0.9991	0.0088724	1.0625e-06	1.1847e-05	8.0374e-06	6.2058e-07	0.0014768	1.1061e-05	6.8244e-09	0.00042918	1.7593e-07	2.0934e-06	4.3765e-05	1.8735e-06	0.01	0.035952	0.00050947	0.01	2.7718e-05	3.3051e-08	0.0010801	0.94014	0.01	0.01	0.00036505	0.052191	0.00097813	0.00064517	6.4562e-06	0.0083827	0.0088581	2.6695e-07	1.1551e-08	2.2481e-06	0.011224	0.016711	8.3551e-06	4.9711e-05	1.0696e-05	2.1931e-05	3.6525e-05	1.5186e-05	0.00011798	7.1987e-07	0.00027849	2.7024e-06	4.1501e-07	0.0093486	1.4983e-06	0.01	8.1363e-05	4.4248e-05	0.021005	4.9721e-05	0.0090007	4.579e-08	0.0023101	6.2216e-05	0.00013887	0.0042227	0.0042227	0.0032502	8.6171e-06	4.3844e-06	0.00046307	2.8064e-07	1.7235e-05	0.017692	9.3328e-07	
