Zonotrichia_albicollis	Tyto_alba_alba	Tympanuchus_cupido	Tauraco_erythrolophus	Taeniopygia_guttata	Syrmaticus_mikado	Sturnus_vulgaris	Struthio_camelus_australis	Stachyridopsis_ruficeps	Serinus_canaria	Rhynochetus_jubatus	Rhea_americana	Pygoscelis_adeliae	Pterocles_gutturalis	Pseudopodoces_humilis	Pipra_filicauda	Picoides_pubescens	Phasianus_colchicus	Phalacrocorax_carbo	Phaethon_lepturus	Penelope_pileata	Pelecanus_crispus	Pavo_cristatus	Passer_domesticus	Parus_major	Oxyura_jamaicensis	Oriolus_oriolus	Opisthocomus_hoazin	Odontophorus_gujanensis	Numida_meleagris	Nothoprocta_perdicaria	Nipponia_nippon	Nestor_notabilis	Neopelma_chrysocephalum	Molothrus_ater	Mesitornis_unicolor	Merops_nubicus	Melopsittacus_undulatus	Meleagris_gallopavo	Manacus_vitellinus	Malurus_cyaneus	Lyrurus_tetrix	Lonchura_Striata_domestica	Leptosomus_discolor	Lepidothrix_coronata	Lagopus_muta	Haliaeetus_leucocephalus	Geospiza_fortis	Gavia_stellata	Gallus_gallus	Fulmarus_glacialis	Ficedula_albicollis	Falco_peregrinus	Falco_cherrug	Eurypyga_helias	Erythrura_gouldiae	Empidonax_traillii	Egretta_garzetta	Dromaius_novaehollandiae	Cygnus_atratus	Cyanistes_caeruleus	Cuculus_canorus	Coturnix_japonica	Corythaeola_cristata	Corvus_moneduloides	Corvus_brachyrhynchos	Corapipo_altera	Columba_livia	Colius_striatus	Colinus_virginianus	Chrysolophus_pictus	Chlamydotis_macqueenii	Chiroxiphia_lanceolata	Charadrius_vociferus	Chaetura_pelagica	Centrocercus_minimus	Catharus_ustulatus	Casuarius_casuarius	Cariama_cristata	Camarhynchus_parvulus	Calypte_anna	Callipepla_squamata	Calidris_pugnax	Buteo_japonicus	Buceros_rhinoceros	Balearica_regulorum_gibbericeps	Aythya_fuligula	Athene_cunicularia	Aquila_chrysaetos_chrysaetos	Apteryx_rowi	Apteryx_australis_mantelli	Aptenodytes_forsteri	Apaloderma_vittatum	Antrostomus_carolinensis	Anser_cygnoides	Anseranas_semipalmata	Anas_platyrhynchos	Alectura_lathami	Acanthisitta_chloris	
4.8292e-05	0.047971	1.0014e-06	1.4333e-05	3.9613e-06	7.1164e-05	1.292e-06	0.00013161	1.2013e-05	6.4411e-06	0.24992	1.0137e-06	0.002042	4.1612e-07	8.6479e-05	0.028319	0.00028353	1.5544e-06	2.1449e-06	4.2515e-07	0.0010406	2.4126e-06	3.8439e-05	2.284e-06	0.00048765	6.8574e-05	0.018673	0.0055356	1.1484e-06	2.6815e-07	0.74747	0.01111	7.5224e-07	1.3718e-05	8.2286e-06	5.7624e-07	0.0024458	1.1759e-05	1.1684e-07	0.00042297	1.9201e-07	6.9507e-07	4.4971e-05	1.0341e-06	0.01	0.03493	0.00046452	0.01	1.9739e-05	1.1204e-07	0.002749	0.97019	0.01	0.01	0.00037327	0.051945	0.0012308	0.00069334	6.7763e-06	0.013697	0.0088691	3.6237e-08	1.0746e-08	1.0769e-05	0.01107	0.015795	1.9131e-05	6.3908e-05	1.1939e-05	2.3074e-05	4.2466e-05	7.5629e-05	0.00016597	1.0103e-06	0.00055503	2.8284e-06	1.7517e-07	0.0093514	4.3397e-06	0.01	4.3214e-05	3.76e-05	0.019382	5.3866e-05	0.010399	9.928e-08	0.0023138	8.3665e-05	8.7986e-05	0.004257	0.004257	0.0041618	2.0719e-05	2.5159e-06	0.00055664	4.0844e-08	2.0574e-05	0.055073	7.9394e-07	
4.5436e-05	0.046854	1.0195e-06	1.473e-05	3.9949e-06	7.3264e-05	1.2749e-06	0.00013188	1.1866e-05	6.508e-06	0.25202	1.0458e-06	0.0020565	4.2983e-07	8.6152e-05	0.028347	0.0002719	1.5113e-06	2.1775e-06	4.4004e-07	0.0010458	2.4282e-06	3.7807e-05	2.5148e-06	0.00048948	6.607e-05	0.019026	0.0056754	1.1103e-06	2.4983e-07	0.71232	0.011197	7.3572e-07	1.3864e-05	8.0819e-06	5.4537e-07	0.0024435	1.1768e-05	1.2606e-07	0.00042099	1.8775e-07	6.0962e-07	4.4954e-05	1.09e-06	0.01	0.034956	0.00046309	0.01	1.9544e-05	1.2596e-07	0.0028134	0.96893	0.01	0.01	0.00037072	0.051992	0.0012406	0.00069372	6.7684e-06	0.013715	0.0088692	3.7913e-08	1.0253e-08	1.1128e-05	0.011063	0.01578	1.9568e-05	6.1921e-05	1.1795e-05	2.31e-05	4.286e-05	7.6006e-05	0.00016792	1.0177e-06	0.00057398	2.83e-06	1.8963e-07	0.0093513	4.3517e-06	0.01	4.0978e-05	3.7281e-05	0.019305	5.3983e-05	0.010389	9.6866e-08	0.0023008	8.4634e-05	8.6015e-05	0.0042574	0.0042574	0.0041997	2.1184e-05	2.4077e-06	0.00055814	4.6477e-08	2.0691e-05	0.055531	8.0571e-07	
4.2663e-05	0.045805	1.0377e-06	1.5166e-05	4.03e-06	7.548e-05	1.2607e-06	0.00013222	1.1749e-05	6.5849e-06	0.25428	1.0814e-06	0.0020713	4.4643e-07	8.5834e-05	0.028376	0.00026216	1.4719e-06	2.2125e-06	4.5571e-07	0.0010514	2.4466e-06	3.7248e-05	2.7572e-06	0.00049134	6.3662e-05	0.019395	0.0058279	1.0747e-06	2.3448e-07	0.68381	0.011286	7.2088e-07	1.4017e-05	7.9408e-06	5.1821e-07	0.0024425	1.1781e-05	1.3732e-07	0.00041903	1.8408e-07	5.234e-07	4.4943e-05	1.1469e-06	0.01	0.034982	0.00046167	0.01	1.9376e-05	1.3985e-07	0.0028805	0.96775	0.01	0.01	0.00036837	0.05204	0.0012507	0.00069425	6.7636e-06	0.013734	0.0088693	4.0042e-08	9.7912e-09	1.1499e-05	0.011056	0.015765	2.0014e-05	6.0121e-05	1.1699e-05	2.3131e-05	4.329e-05	7.6437e-05	0.0001699	1.0262e-06	0.00059537	2.8325e-06	2.0433e-07	0.0093512	4.3759e-06	0.01	3.8895e-05	3.697e-05	0.01924	5.4102e-05	0.010383	9.495e-08	0.0022879	8.568e-05	8.4083e-05	0.0042579	0.0042579	0.0042383	2.1697e-05	2.3088e-06	0.00055967	5.1863e-08	2.081e-05	0.056067	8.2032e-07	
3.9975e-05	0.044824	1.0561e-06	1.5646e-05	4.0667e-06	7.7824e-05	1.2493e-06	0.00013262	1.1662e-05	6.6728e-06	0.25673	1.1209e-06	0.0020861	4.6639e-07	8.5527e-05	0.028405	0.00025406	1.4362e-06	2.2506e-06	4.7234e-07	0.0010576	2.4679e-06	3.3357e-05	3.0124e-06	0.00049323	6.1351e-05	0.019781	0.0058569	1.0418e-06	2.2199e-07	0.66094	0.011379	7.0785e-07	1.4178e-05	7.8055e-06	4.9465e-07	0.0024426	1.1798e-05	1.5106e-07	0.00041708	1.8102e-07	4.3646e-07	4.4941e-05	1.2059e-06	0.01	0.035008	0.00046026	0.01	1.9236e-05	1.5387e-07	0.0029506	0.96665	0.01	0.01	0.00036623	0.05209	0.0012612	0.00069496	6.7623e-06	0.013754	0.0088695	4.2741e-08	9.3729e-09	1.1883e-05	0.011049	0.015751	2.0471e-05	5.8506e-05	1.0939e-05	2.3169e-05	4.3759e-05	7.6928e-05	0.00017189	1.0359e-06	0.00061963	2.836e-06	2.1943e-07	0.009351	4.4133e-06	0.01	3.6959e-05	3.6667e-05	0.019186	5.4225e-05	0.01038	9.3556e-08	0.0022752	8.681e-05	8.2192e-05	0.0042584	0.0042584	0.0042775	2.2265e-05	2.2188e-06	0.00056123	5.7049e-08	2.0933e-05	0.05669	8.3812e-07	
3.7368e-05	0.043905	1.0745e-06	1.6173e-05	4.1052e-06	8.0302e-05	1.2408e-06	0.0001331	1.1605e-05	6.772e-06	0.25938	1.1647e-06	0.0021012	4.8999e-07	8.523e-05	0.028435	0.00024736	1.404e-06	2.2918e-06	4.8999e-07	0.0010643	2.4922e-06	2.9768e-05	3.2814e-06	0.00049515	5.9132e-05	0.020183	0.005889	1.0115e-06	2.1206e-07	0.64261	0.011474	6.9655e-07	1.4347e-05	7.6758e-06	4.744e-07	0.0024441	1.182e-05	1.6768e-07	0.00041515	1.7857e-07	3.4858e-07	4.4946e-05	1.2675e-06	0.01	0.035036	0.00045887	0.01	1.9124e-05	1.6802e-07	0.0030237	0.96561	0.01	0.01	0.00036428	0.052141	0.0012721	0.00069583	6.7645e-06	0.013773	0.0088696	4.6083e-08	8.9847e-09	1.2281e-05	0.011042	0.015737	2.0938e-05	5.7063e-05	1.0331e-05	2.3214e-05	4.4269e-05	7.7482e-05	0.0001739	1.047e-06	0.00064714	2.8406e-06	2.3499e-07	0.0093509	4.4644e-06	0.01	3.5162e-05	3.6373e-05	0.019142	5.4352e-05	0.010382	9.2669e-08	0.0022626	8.8028e-05	8.0339e-05	0.0042589	0.0042589	0.0043173	2.2893e-05	2.1373e-06	0.00056282	6.2053e-08	2.1059e-05	0.057405	8.5922e-07	
3.4841e-05	0.043045	1.0932e-06	1.6752e-05	4.1454e-06	8.2921e-05	1.2352e-06	0.00013365	1.1578e-05	6.883e-06	0.26225	1.2129e-06	0.0021165	5.1753e-07	8.4944e-05	0.028464	0.00024182	1.3753e-06	2.3363e-06	5.0872e-07	0.0010716	2.5196e-06	2.6458e-05	3.5647e-06	0.0004971	5.7002e-05	0.020604	0.0059245	9.8348e-07	2.0449e-07	0.62794	0.011573	6.8694e-07	1.4525e-05	7.5516e-06	4.572e-07	0.0024467	1.1845e-05	1.8765e-07	0.00041322	1.767e-07	2.5953e-07	4.4959e-05	1.3321e-06	0.01	0.035064	0.00045748	0.01	1.9038e-05	1.8235e-07	0.0031001	0.96465	0.01	0.01	0.00036252	0.052195	0.0012834	0.00069688	6.7701e-06	0.013793	0.0088697	5.0157e-08	8.6144e-09	1.2694e-05	0.011035	0.015723	2.1418e-05	5.5782e-05	9.8468e-06	2.3264e-05	4.4819e-05	7.8101e-05	0.00017594	1.0593e-06	0.00067833	2.8461e-06	2.511e-07	0.0093508	4.5298e-06	0.01	3.3494e-05	3.6086e-05	0.019106	5.4482e-05	0.010387	9.2279e-08	0.0022502	8.9341e-05	7.8525e-05	0.0042595	0.0042595	0.0043579	2.3585e-05	2.0636e-06	0.00056444	6.6892e-08	2.1188e-05	0.058219	8.8379e-07	
3.2262e-05	0.042173	1.11e-06	1.7316e-05	4.1816e-06	8.5492e-05	1.2268e-06	0.00013417	1.1533e-05	6.9881e-06	0.26504	1.2585e-06	0.0021317	5.4087e-07	8.4651e-05	0.028494	0.0002436	1.3439e-06	3.3686e-06	5.2531e-07	0.0010787	2.5426e-06	2.3076e-05	3.8428e-06	0.00049904	5.4849e-05	0.021021	0.0059592	9.5807e-07	1.9498e-07	0.6123	0.011671	6.7393e-07	1.4695e-05	7.423e-06	4.3803e-07	0.0024491	1.1865e-05	2.0556e-07	0.00041128	1.7355e-07	3.2913e-07	4.4964e-05	1.3782e-06	0.01	0.035092	0.00045609	0.01	1.8942e-05	1.9499e-07	0.0031757	0.96368	0.01	0.01	0.0003607	0.052248	0.0012945	0.00069787	6.7706e-06	0.013813	0.0088699	5.3051e-08	7.5844e-09	1.3093e-05	0.011029	0.015709	2.1882e-05	5.4435e-05	9.3347e-06	2.3322e-05	4.5348e-05	7.8701e-05	0.00017796	1.0694e-06	0.00070864	2.8493e-06	2.6503e-07	0.0093507	4.5893e-06	0.01	3.1792e-05	3.5807e-05	0.019069	5.4605e-05	0.010391	9.1241e-08	0.0022378	9.0628e-05	7.6699e-05	0.0042601	0.0042601	0.0043983	2.4251e-05	1.9859e-06	0.00056605	7.0738e-08	2.1312e-05	0.058999	9.051e-07	
2.9757e-05	0.041355	1.1269e-06	1.7931e-05	4.2194e-06	8.8203e-05	1.221e-06	0.00013477	1.1516e-05	7.1046e-06	0.26805	1.3086e-06	0.002147	5.6811e-07	8.4368e-05	0.028524	0.00024592	1.3156e-06	4.4511e-06	5.4292e-07	0.0010865	2.5685e-06	1.9943e-05	4.1352e-06	0.00050101	5.2779e-05	0.021456	0.005957	9.3471e-07	1.8753e-07	0.59968	0.011772	6.6238e-07	1.4856e-05	7.2995e-06	4.2156e-07	0.0024526	1.1888e-05	2.27e-07	0.00040934	1.7091e-07	3.9651e-07	4.4977e-05	1.4269e-06	0.01	0.035121	0.00045471	0.01	1.8871e-05	2.0779e-07	0.0032545	0.96277	0.01	0.01	0.00035906	0.052303	0.0013062	0.00069903	6.7743e-06	0.013833	0.00887	5.6677e-08	6.5323e-09	1.3506e-05	0.011022	0.015695	2.2334e-05	5.3238e-05	8.9238e-06	2.3386e-05	4.5916e-05	7.9366e-05	0.00017997	1.0807e-06	0.00071411	2.8534e-06	2.7946e-07	0.0093506	4.663e-06	0.01	3.0213e-05	3.5535e-05	0.019039	5.4731e-05	0.010399	9.0654e-08	0.0022255	9.2008e-05	7.4909e-05	0.0042607	0.0042607	0.0044393	2.4982e-05	1.9154e-06	0.00056769	7.4401e-08	2.144e-05	0.059878	9.2978e-07	
2.7324e-05	0.040586	1.1439e-06	1.8603e-05	4.2588e-06	9.106e-05	1.2178e-06	0.00013543	1.1526e-05	7.2331e-06	0.27127	1.3634e-06	0.0021626	5.9959e-07	8.4095e-05	0.028553	0.00024883	1.2903e-06	5.5866e-06	5.6161e-07	0.0010948	2.5972e-06	1.7041e-05	4.4429e-06	0.00050301	5.0788e-05	0.021909	0.0059562	9.1329e-07	1.8201e-07	0.58953	0.011877	6.5223e-07	1.5026e-05	7.1809e-06	4.0762e-07	0.0024574	1.1915e-05	2.5254e-07	0.0004074	1.6876e-07	4.6183e-07	4.4997e-05	1.4785e-06	0.01	0.035151	0.00045334	0.01	1.8825e-05	2.2078e-07	0.0033366	0.96193	0.01	0.01	0.00035759	0.05236	0.0013183	0.00070035	6.7811e-06	0.013853	0.0088702	6.1125e-08	5.4278e-09	1.3933e-05	0.011015	0.015681	2.2795e-05	5.2181e-05	8.5964e-06	2.3455e-05	4.6524e-05	8.0099e-05	0.00018201	1.0932e-06	0.00072046	2.8584e-06	2.9445e-07	0.0093506	4.7516e-06	0.01	2.8742e-05	3.527e-05	0.019016	5.486e-05	0.010411	9.0512e-08	0.0022133	9.3487e-05	7.3154e-05	0.0042613	0.0042613	0.0044811	2.5783e-05	1.8514e-06	0.00056936	7.7894e-08	2.1571e-05	0.060862	9.5797e-07	
2.4965e-05	0.039867	1.1611e-06	1.8556e-05	4.3001e-06	9.408e-05	1.2174e-06	0.00013618	1.1566e-05	7.3748e-06	0.27084	1.4237e-06	0.0021783	6.3608e-07	8.3832e-05	0.028583	0.00024747	1.2681e-06	6.7819e-06	5.8158e-07	0.0011038	2.6293e-06	1.4362e-05	4.7675e-06	0.00050504	4.8877e-05	0.022383	0.005957	8.9534e-07	1.7845e-07	0.5815	0.011985	6.4366e-07	1.5204e-05	7.0674e-06	3.9623e-07	0.0024635	1.1947e-05	2.8316e-07	0.00040548	1.6715e-07	5.2551e-07	4.5024e-05	1.5344e-06	0.01	0.035182	0.00045198	0.01	1.8804e-05	2.3409e-07	0.0034223	0.96116	0.01	0.01	0.0003563	0.052419	0.0013309	0.00070185	6.7915e-06	0.013874	0.0088704	6.6602e-08	4.2625e-09	1.4379e-05	0.011009	0.015668	2.3269e-05	5.1262e-05	8.342e-06	2.3511e-05	4.7178e-05	7.9481e-05	0.00018406	1.1071e-06	0.00072783	2.8644e-06	3.102e-07	0.0093505	4.857e-06	0.01	2.7378e-05	3.4986e-05	0.018999	5.4992e-05	0.010427	9.087e-08	0.0022013	9.5076e-05	7.1435e-05	0.004262	0.004262	0.0045235	2.6668e-05	1.7942e-06	0.00057107	8.1266e-08	2.1705e-05	0.061965	9.9019e-07	
2.2588e-05	0.039139	1.1765e-06	1.8501e-05	4.3374e-06	9.7051e-05	1.2143e-06	0.0001369	1.1589e-05	7.5106e-06	0.27037	1.4813e-06	0.002194	6.6831e-07	8.3563e-05	0.028613	0.000246	1.2434e-06	7.9579e-06	5.9944e-07	0.0011127	2.6571e-06	1.1629e-05	5.0867e-06	0.00050706	4.6946e-05	0.022852	0.0059574	8.7562e-07	1.7314e-07	0.57295	0.012092	6.3179e-07	1.5375e-05	6.9498e-06	3.8304e-07	0.0024693	1.1973e-05	3.1144e-07	0.00040355	1.6431e-07	5.8124e-07	4.5045e-05	1.5718e-06	0.01	0.035212	0.00045062	0.01	1.8774e-05	2.4573e-07	0.0035073	0.96038	0.01	0.01	0.00035497	0.052478	0.0013433	0.00070331	6.7969e-06	0.013895	0.0088705	7.0871e-08	2.4678e-09	1.4812e-05	0.011002	0.015654	2.3729e-05	5.0286e-05	8.0715e-06	2.3561e-05	4.781e-05	7.8846e-05	0.0001861	1.1189e-06	0.00073497	2.8681e-06	3.2377e-07	0.0093504	4.9565e-06	0.01	2.5987e-05	3.4695e-05	0.018982	5.5118e-05	0.010442	9.0602e-08	0.0021893	9.6638e-05	6.9707e-05	0.0042627	0.0042627	0.0045658	2.7534e-05	1.7334e-06	0.00057276	8.365e-08	2.1834e-05	0.063033	1.0192e-06	
2.0189e-05	0.038399	1.19e-06	1.8435e-05	4.3704e-06	9.9963e-05	1.2083e-06	0.00013759	1.1593e-05	7.6396e-06	0.26985	1.5358e-06	0.0022097	6.9583e-07	8.3287e-05	0.028643	0.00024438	1.216e-06	9.1108e-06	6.1502e-07	0.0011214	2.6801e-06	9.2932e-06	5.3993e-06	0.00050905	4.4991e-05	0.023317	0.0059574	8.5392e-07	1.659e-07	0.56373	0.012199	6.164e-07	1.5538e-05	6.8277e-06	3.6785e-07	0.0024748	1.1992e-05	3.3689e-07	0.00040161	1.6014e-07	6.2871e-07	4.5058e-05	1.5898e-06	0.01	0.035242	0.00044924	0.01	1.8733e-05	2.5993e-07	0.0035914	0.95958	0.01	0.01	0.00035358	0.052536	0.0013557	0.0007047	6.7968e-06	0.013915	0.0088707	7.3828e-08	4.2329e-09	1.523e-05	0.010996	0.015641	2.4174e-05	4.9241e-05	7.7802e-06	2.3604e-05	4.8416e-05	7.8189e-05	0.00018813	1.1281e-06	0.00074182	2.8694e-06	3.3504e-07	0.0093503	5.0489e-06	0.01	2.4564e-05	3.4396e-05	0.018962	5.5235e-05	0.010456	8.9653e-08	0.0021772	9.8167e-05	6.7965e-05	0.0042634	0.0042634	0.004608	2.8376e-05	1.6685e-06	0.00057443	8.5006e-08	2.1959e-05	0.064058	1.0446e-06	
1.7913e-05	0.037739	1.2049e-06	1.8343e-05	4.2688e-06	0.00010274	1.2083e-06	0.00013848	1.1654e-05	7.794e-06	0.26958	1.6025e-06	0.0022257	7.3526e-07	8.2998e-05	0.028674	0.00024367	1.1838e-06	1.1323e-05	5.9702e-07	0.0011221	2.6935e-06	7.2581e-06	5.4589e-06	0.00051102	4.3212e-05	0.023818	0.00596	8.3629e-07	1.6264e-07	0.53689	0.012302	6.0531e-07	1.5719e-05	6.716e-06	3.5755e-07	0.0024826	1.2022e-05	3.304e-07	0.00039969	1.5753e-07	6.7842e-07	4.5439e-05	1.6256e-06	0.01	0.035274	0.00044785	0.01	1.817e-05	2.7592e-07	0.0036819	0.9589	0.01	0.01	0.00034712	0.052538	0.0013573	0.00070593	6.7882e-06	0.013935	0.0088708	7.9325e-08	6.3388e-09	1.5612e-05	0.01099	0.015627	2.4646e-05	4.844e-05	6.8851e-06	2.3661e-05	4.8972e-05	7.5725e-05	0.0001902	1.1412e-06	0.0007506	2.8736e-06	3.4885e-07	0.0093502	5.1737e-06	0.01	2.3314e-05	3.4112e-05	0.018877	5.5341e-05	0.010478	8.9882e-08	0.0021653	9.8305e-05	6.6193e-05	0.0042641	0.0042641	0.0046182	2.8561e-05	1.6156e-06	0.00057602	8.6753e-08	2.2091e-05	0.065312	1.0786e-06	
1.5617e-05	0.037069	1.2178e-06	1.824e-05	4.1629e-06	0.00010546	1.2054e-06	0.00013934	1.1697e-05	7.9416e-06	0.26927	1.6661e-06	0.0022417	7.6995e-07	8.2702e-05	0.028704	0.00024284	1.149e-06	1.3501e-05	5.7677e-07	0.0011226	2.7024e-06	7.1955e-06	5.5147e-06	0.00051297	4.1411e-05	0.024313	0.0059622	8.1677e-07	1.5754e-07	0.50817	0.012405	5.9079e-07	1.5893e-05	6.5998e-06	3.4537e-07	0.00249	1.2046e-05	3.2175e-07	0.00039776	1.5363e-07	7.1992e-07	4.5812e-05	1.6422e-06	0.01	0.035305	0.00044645	0.01	1.7591e-05	2.8986e-07	0.0037716	0.9582	0.01	0.01	0.00034056	0.052539	0.0013589	0.0007071	6.7744e-06	0.013955	0.008871	8.3503e-08	7.7732e-09	1.5981e-05	0.010983	0.015614	2.5103e-05	4.7577e-05	5.9384e-06	2.3712e-05	4.9503e-05	7.3213e-05	0.00019226	1.1518e-06	0.00075908	2.8754e-06	3.6037e-07	0.0093501	5.2913e-06	0.01	2.2035e-05	3.3822e-05	0.018787	5.544e-05	0.010498	8.9449e-08	0.0021534	9.8424e-05	6.4409e-05	0.0042648	0.0042648	0.0046284	2.8735e-05	1.559e-06	0.00057759	8.7483e-08	2.2219e-05	0.066523	1.109e-06	
1.3386e-05	0.03644	1.231e-06	1.8163e-05	4.0594e-06	0.00010833	1.2051e-06	0.00014028	1.1768e-05	8.1031e-06	0.26906	1.7357e-06	0.0022579	8.1029e-07	8.2416e-05	0.028735	0.00024242	1.117e-06	1.5793e-05	5.5775e-07	0.0011235	2.7143e-06	7.1533e-06	5.5768e-06	0.00051495	3.9679e-05	0.02483	0.005966	7.9898e-07	1.5408e-07	0.48494	0.012511	5.7756e-07	1.6075e-05	6.4883e-06	3.3529e-07	0.0024988	1.2073e-05	3.1642e-07	0.00039584	1.5017e-07	7.5984e-07	4.6194e-05	1.6627e-06	0.01	0.035337	0.00044507	0.01	1.7059e-05	3.0427e-07	0.0038651	0.95757	0.01	0.01	0.00033437	0.052542	0.0013607	0.00070844	6.7638e-06	0.013975	0.0088711	8.8867e-08	9.2233e-09	1.6365e-05	0.010977	0.015601	2.5573e-05	4.6834e-05	5.1715e-06	2.3769e-05	5.0077e-05	7.0875e-05	0.00019434	1.1638e-06	0.00076877	2.8781e-06	3.7267e-07	0.00935	5.4276e-06	0.01	2.0845e-05	3.3538e-05	0.018712	5.5542e-05	0.010523	8.9464e-08	0.0021417	9.8598e-05	6.2661e-05	0.0042656	0.0042656	0.0046389	2.8943e-05	1.508e-06	0.00057919	8.8074e-08	2.2349e-05	0.067866	1.1436e-06	
1.325e-05	0.035853	1.2444e-06	1.8112e-05	3.9518e-06	0.00011137	1.2021e-06	0.00014131	1.1822e-05	8.2583e-06	0.26898	1.6842e-06	0.0022743	8.5726e-07	8.2123e-05	0.028766	0.00023597	1.0882e-06	1.8213e-05	5.4e-07	0.0011247	2.7295e-06	7.1328e-06	5.6354e-06	0.00051691	3.8018e-05	0.025343	0.0059348	7.8299e-07	1.5233e-07	0.46641	0.01262	5.6574e-07	1.6266e-05	6.3726e-06	3.2735e-07	0.0025092	1.2105e-05	3.1448e-07	0.00039394	1.4548e-07	7.9855e-07	4.6569e-05	1.6883e-06	0.01	0.03537	0.00044369	0.01	1.6573e-05	3.193e-07	0.0039627	0.95693	0.01	0.01	0.00032857	0.052545	0.0013628	0.00070996	6.7568e-06	0.013995	0.0088713	9.5675e-08	1.0765e-08	1.6765e-05	0.010971	0.015588	2.6055e-05	4.6218e-05	4.5575e-06	2.3833e-05	5.0696e-05	6.8707e-05	0.00019644	1.1774e-06	0.00076823	2.882e-06	3.8276e-07	0.0093499	5.5854e-06	0.01	1.9746e-05	3.3262e-05	0.018649	5.5647e-05	0.010553	8.9975e-08	0.0021301	9.8829e-05	6.0948e-05	0.0042664	0.0042664	0.0046496	2.919e-05	1.4625e-06	0.00058083	8.8567e-08	2.2484e-05	0.069361	1.1831e-06	
1.3121e-05	0.035302	1.258e-06	1.8085e-05	3.8464e-06	0.00011458	1.2017e-06	0.00014242	1.1904e-05	8.4277e-06	0.269	1.6377e-06	0.0022909	9.109e-07	8.184e-05	0.028797	0.00023061	1.062e-06	2.0759e-05	5.2331e-07	0.0011264	2.7478e-06	7.1318e-06	5.7004e-06	0.00051891	3.6419e-05	0.025877	0.0059066	7.6856e-07	1.5206e-07	0.45141	0.012733	5.5506e-07	1.6466e-05	6.2614e-06	3.2127e-07	0.0025211	1.2142e-05	3.1561e-07	0.00039204	1.4121e-07	8.3582e-07	4.6953e-05	1.718e-06	0.01	0.035404	0.00044233	0.01	1.6127e-05	3.3487e-07	0.0040644	0.95635	0.01	0.01	0.00032311	0.052549	0.001365	0.00071165	6.7529e-06	0.014015	0.0088715	1.0396e-07	1.2406e-08	1.718e-05	0.010965	0.015575	2.655e-05	4.5711e-05	4.0595e-06	2.3903e-05	4.9307e-05	6.6689e-05	0.00019856	1.1923e-06	0.00076825	2.8867e-06	3.9363e-07	0.0093499	5.7651e-06	0.01	1.8723e-05	3.2992e-05	0.018597	5.5756e-05	0.010589	9.0929e-08	0.0021186	9.9115e-05	5.9269e-05	0.0042672	0.0042672	0.0046606	2.9475e-05	1.4219e-06	0.00058249	8.8916e-08	2.2621e-05	0.071012	1.2273e-06	
1.2985e-05	0.034743	1.2697e-06	1.8049e-05	3.737e-06	0.00011774	1.1987e-06	0.00014351	1.197e-05	8.5908e-06	0.26899	1.5887e-06	0.0023075	9.5986e-07	8.1552e-05	0.028828	0.00022502	1.0334e-06	2.3272e-05	5.0455e-07	0.0011279	2.7618e-06	7.1147e-06	5.7619e-06	0.00052089	3.4804e-05	0.026408	0.0058778	7.5241e-07	1.5013e-07	0.43551	0.012846	5.4115e-07	1.666e-05	6.1462e-06	3.1351e-07	0.0025327	1.2172e-05	3.1485e-07	0.00039014	1.3571e-07	8.6507e-07	4.7329e-05	1.7292e-06	0.01	0.035437	0.00044095	0.01	1.567e-05	3.4871e-07	0.0041653	0.95577	0.01	0.01	0.00031758	0.052553	0.0013672	0.00071329	6.7441e-06	0.014036	0.0088716	1.1093e-07	1.3374e-08	1.7583e-05	0.010958	0.015562	2.7031e-05	4.515e-05	3.5369e-06	2.3968e-05	4.7891e-05	6.4638e-05	0.00020068	1.205e-06	0.00076814	2.8891e-06	4.0232e-07	0.0093498	5.9376e-06	0.01	1.7679e-05	3.2716e-05	0.018542	5.5857e-05	0.010623	9.1261e-08	0.0021071	9.9385e-05	5.7579e-05	0.004268	0.004268	0.0046715	2.9748e-05	1.3781e-06	0.00058415	8.828e-08	2.2754e-05	0.072617	1.2681e-06	
1.2856e-05	0.03422	1.2817e-06	1.8038e-05	3.6298e-06	0.00012108	1.1982e-06	0.00014469	1.2065e-05	8.7687e-06	0.26908	1.5445e-06	0.0023242	1.016e-06	8.1272e-05	0.028859	0.00022038	1.0073e-06	2.5918e-05	4.8678e-07	0.0011298	2.7788e-06	7.1171e-06	5.83e-06	0.0005229	3.325e-05	0.026961	0.0058517	7.3777e-07	1.4967e-07	0.42267	0.012853	5.2833e-07	1.6862e-05	6.0353e-06	3.0753e-07	0.0025459	1.2206e-05	3.1716e-07	0.00038824	1.306e-07	8.9294e-07	4.7715e-05	1.7446e-06	0.01	0.035472	0.00043959	0.01	1.525e-05	3.6314e-07	0.0042704	0.95524	0.01	0.01	0.00031237	0.052559	0.0013695	0.00071511	6.7385e-06	0.014057	0.0088718	1.1952e-07	1.4471e-08	1.8001e-05	0.010952	0.015549	2.7524e-05	4.4696e-05	3.1129e-06	2.4038e-05	4.654e-05	6.2728e-05	0.00020281	1.2191e-06	0.00076858	2.8925e-06	4.1183e-07	0.0093497	6.1335e-06	0.01	1.6707e-05	3.2446e-05	0.018256	5.5962e-05	0.010664	9.2042e-08	0.0020957	9.7749e-05	5.5922e-05	0.0042689	0.0042689	0.0046827	3.0061e-05	1.339e-06	0.00058583	8.7501e-08	2.2891e-05	0.074386	1.3138e-06	
